indiv me4_blood_ptrs me4_cere_ptrs me4_cortex_ptrs me4_nacc_ptrs
OM3415-RN-5676-Gordon-MEGA-Plate-19-B04_OM3415 -0.149007635043765 -0.288203910876688 -0.0497692127665686 0.00793423390818657
OM3416-RN-5676-Gordon-MEGA-Plate-11-H03_OM3416 0.0210013345007289 0.0504643689010691 0.124576470243038 0.155446277094498
OM3420-RN-5676-Gordon-MEGA-Plate-09-C01_OM3420 -0.344099549701316 0.138270957405842 -0.114681231847853 0.0824709922348169
OM3422-RN-5676-Gordon-MEGA-Plate-02-C05_OM3422 -0.178242944361181 0.186039549388083 -0.120184143310876 0.0255847637262578
OM3423-RN-5676-Gordon-MEGA-Plate-04-E08_OM3423 -0.00055718097715227 0.0285047599959077 0.0524995110481095 -0.028349473850087
OM3426-RN-5676-Gordon-MEGA-Plate-17-H03_OM3426 0.0353842666212814 0.198433418690809 0.126763426022444 0.195736889502556
OM3427-RN-5676-Gordon-MEGA-Plate-03-E10_OM3427 0.0295944666456422 0.0680337614596854 -0.0150072728714792 0.0720358065355112
OM3429-RN-5676-Gordon-MEGA-Plate-18-F05_OM3429 -0.243549028157012 0.0145708882950821 -0.181501433375249 -0.0157539539794198
OM3430-RN-5676-Gordon-MEGA-Plate-09-A02_OM3430 -0.0117768228815784 0.107698273367112 0.0106076611916384 0.0664828990418947
OM3433-RN-5676-Gordon-MEGA-Plate-18-A06_OM3433 -0.442964436945824 -0.468498204854768 -0.367617538064054 -0.171030824046259
OM3434-RN-5676-Gordon-MEGA-Plate-03-E02_OM3434 -0.306084513040643 -0.442845359185724 -0.40094543564586 -0.329410795298702
OM3435-RN-5676-Gordon-MEGA-Plate-03-D03_OM3435 -0.0852587750880765 -0.29027661591346 -0.24380581119201 -0.227880824723223
OM3436-RN-5676-Gordon-MEGA-Plate-02-E02_OM3436 0.0577822114444785 0.120450823814592 0.0404193349397599 0.0998651631152273
OM3437-RN-5676-Gordon-MEGA-Plate-06-H12_OM3437 -0.355433617254162 -0.460107598110281 -0.453298409442939 -0.292405598801341
OM3438-RN-5676-Gordon-MEGA-Plate-18-G03_OM3438 -0.375225969019055 -0.51133574048824 -0.462872758492512 -0.345093236161721
OM3440-RN-5676-Gordon-MEGA-Plate-03-E04_OM3440 -0.280901786898565 -0.373744963139306 -0.294425199461018 -0.234855838243642
OM3451-RN-5676-Gordon-MEGA-Plate-20-E10_OM3451 -0.179980498291044 -0.361337414724032 -0.352596945492167 -0.273721621692949
OM3453-RN-5676-Gordon-MEGA-Plate-06-E10_OM3453 -0.299105957086545 0.0496512166753412 0.0123652420335195 0.158548570400175
OM3454-RN-5676-Gordon-MEGA-Plate-09-C09_OM3454 -0.145375902717929 0.256922803310116 -0.0515143341302778 0.140231960466183
OM3455-RN-5676-Gordon-MEGA-Plate-04-G11_OM3455 -0.0385176216223705 -0.153326259909688 -0.156607285221779 -0.0832423472739827
OM3459-RN-5676-Gordon-MEGA-Plate-11-B11_OM3459 -0.149782256432103 0.287557113378789 -0.0171685248246824 0.18119399941833
OM3462-RN-5676-Gordon-MEGA-Plate-19-H11_OM3462 0.0922838811173991 0.325431384321393 0.213063216271259 0.27619431121719
OM3470-RN-5676-Gordon-MEGA-Plate-10-B12_OM3470 -0.12947982471334 -0.268458379339272 -0.346260003548927 -0.276375966442901
OM3474-RN-5676-Gordon-MEGA-Plate-06-H03_OM3474 -0.0670278905893612 0.0847601002493384 -0.258615790323331 -0.11307207382403
OM3477-RN-5676-Gordon-MEGA-Plate-17-F09_OM3477 -0.352300478846998 -0.452955713767666 -0.305461233408521 -0.326127209725115
OM3478-RN-5676-Gordon-MEGA-Plate-09-E06_OM3478 -0.00337673099248033 0.225718563454164 0.101800385388886 0.161642829523503
OM3481-RN-5676-Gordon-MEGA-Plate-12-B11_OM3481 -0.105942793509003 0.0871167353908999 -0.288296915768776 0.0551045750473419
OM3483-RN-5676-Gordon-MEGA-Plate-16-E05_OM3483 -0.296748298928691 -0.331160773514938 -0.410167715882348 -0.2292507356703
OM3484-RN-5676-Gordon-MEGA-Plate-02-F12_OM3484 -0.0420517324860382 -0.253562427480615 -0.171389418255688 -0.0144041443692258
OM3486-RN-5676-Gordon-MEGA-Plate-09-E01_OM3486 0.00622798933462792 -0.261504119171109 -0.0952906200832537 -0.0709362953100783
OM3488-RN-5676-Gordon-MEGA-Plate-15-G03_OM3488 -0.0625383354118218 -0.209395873714397 -0.200155457358226 -0.18164299732658
OM3490-RN-5676-Gordon-MEGA-Plate-12-B09_OM3490 -0.150924450642424 -0.768213113719089 -0.525318380717042 -0.400040962452984
OM3498-RN-5676-Gordon-MEGA-Plate-03-A07_OM3498 0.082367650792963 0.179306232916223 -0.0169190346757416 0.123968338758494
OM3499-RN-5676-Gordon-MEGA-Plate-03-B06_OM3499 0.133486494619099 -0.134223927289005 -0.0992137990683639 -0.00970403365152615
OM3502-RN-5676-Gordon-MEGA-Plate-17-G11_OM3502 -0.177702010543485 -0.22606164473901 -0.324015111279457 -0.201870815759828
OM3509-RN-5676-Gordon-MEGA-Plate-04-E11_OM3509 -0.176696753976511 -0.386770910045156 -0.373106495056884 -0.33881916553781
OM3510-RN-5676-Gordon-MEGA-Plate-19-D09_OM3510 -0.0766301606716546 0.107076112084317 -0.0879352810324409 0.0144183465482233
OM3511-RN-5676-Gordon-MEGA-Plate-06-F03_OM3511 -0.138509400473221 -0.205036060880438 -0.165190096535271 0.0346038274881017
OM3515-RN-5676-Gordon-MEGA-Plate-06-E06_OM3515 -0.149631872067527 0.0656205115370775 -0.147279719973973 0.0745031029045026
OM3518-RN-5676-Gordon-MEGA-Plate-07-F10_OM3518 -0.0496437027259935 -0.100073686188874 -0.15213701384044 -0.000171039878781119
OM3522-RN-5676-Gordon-MEGA-Plate-03-B08_OM3522 -0.172319889118167 0.231785576065791 -0.0228378291332317 0.0790373609182359
OM3523-RN-5676-Gordon-MEGA-Plate-03-E08_OM3523 -0.239479335819078 -0.81838943411224 -0.622027431371871 -0.486975381895837
OM3526-RN-5676-Gordon-MEGA-Plate-03-B07_OM3526 -0.0604882642937332 -0.278905984008335 -0.339799498742434 -0.237925167416908
OM3527-RN-5676-Gordon-MEGA-Plate-06-E03_OM3527 -0.266064414481792 0.00983710274072675 -0.213637473333844 -0.000949151861475636
OM3528-Redo-RN-5676-Gordon-MEGA-Plate-21-A06_OM3528 -0.233976904837271 0.110533857382378 0.0336180975206196 0.227751602375022
OM3529-RN-5676-Gordon-MEGA-Plate-01-D08_OM3529 -0.0185805713150338 -0.332730451449616 -0.251628858472106 -0.209559786537617
OM3532-RN-5676-Gordon-MEGA-Plate-03-A06_OM3532 0.0406287665183651 -0.200545430672683 -0.14512488519057 -0.0947656875146179
OM3536-RN-5676-Gordon-MEGA-Plate-03-B09_OM3536 -0.213363042479399 0.17570157774144 -0.140392036911303 0.00208473546776775
OM3537-RN-5676-Gordon-MEGA-Plate-19-E11_OM3537 -0.441548145268827 -0.144339380768183 -0.256195369275194 -0.071720601469251
OM3538-RN-5676-Gordon-MEGA-Plate-17-E09_OM3538 -0.134599172858974 0.00209677786223768 0.0459821690810313 0.161110490395141
OM3551-RN-5676-Gordon-MEGA-Plate-01-E08_OM3551 -0.169048463131077 -0.292886762374552 -0.358991645780173 -0.314138222760372
OM3555-RN-5676-Gordon-MEGA-Plate-15-E04_OM3555 -0.104617525297146 -0.211201318029585 -0.221354410955421 -0.163095243228735
OM3556-RN-5676-Gordon-MEGA-Plate-10-H09_OM3556 -0.0193705727950547 -0.116253354260805 -0.329041229912979 -0.133982791732069
OM3558-RN-5676-Gordon-MEGA-Plate-17-C07_OM3558 -0.0285513422107346 0.323402594383257 0.0491875468183508 0.15540574782308
OM3559-RN-5676-Gordon-MEGA-Plate-16-H05_OM3559 -0.0143188140489876 0.130329962897051 0.0407961412671418 0.0651543192670666
OM3564-RN-5676-Gordon-MEGA-Plate-02-F02_OM3564 -0.517300540825463 -0.923777681001955 -0.546814111913438 -0.558386587204255
OM3566-RN-5676-Gordon-MEGA-Plate-16-G05_OM3566 -0.331412972418065 -0.0672563435831262 -0.226108168771941 -0.175540313130357
OM3567-RN-5676-Gordon-MEGA-Plate-12-G02_OM3567 -0.0911889021657745 0.192346291630892 -0.0759611013688726 -0.0263145895615619
OM3569-RN-5676-Gordon-MEGA-Plate-10-E05_OM3569 -0.334517561418057 0.248047213414787 -0.0682253730421699 -0.0297495370081538
OM3577-RN-5676-Gordon-MEGA-Plate-09-G04_OM3577 -0.394691937679263 -0.136261489122404 -0.164872110205616 0.00725919775913516
OM3579-RN-5676-Gordon-MEGA-Plate-12-F10_OM3579 0.058211371476529 -0.227267483643772 -0.213192463980314 -0.148186283505385
OM3580-RN-5676-Gordon-MEGA-Plate-02-C04_OM3580 0.0275735145047245 0.02693991620792 -0.151670659427413 0.08383892577374
OM3584-RN-5676-Gordon-MEGA-Plate-05-H06_OM3584 -0.131944734471826 -0.334642376884277 -0.42940769851941 -0.252824222086206
OM3589-RN-5676-Gordon-MEGA-Plate-12-D11_OM3589 -0.157318561708068 0.254401057668362 -0.0188817304814805 0.20244059167683
OM3592-RN-5676-Gordon-MEGA-Plate-14-B05_OM3592 -0.00217345021605217 0.149459674676646 0.285708710537497 0.123446858300124
OM3598-RN-5676-Gordon-MEGA-Plate-09-D11_OM3598 -0.171502695782417 0.0547366547369985 -0.144144065048964 0.070237614945228
OM3599-RN-5676-Gordon-MEGA-Plate-05-G04_OM3599 -0.143021091004565 0.0189107838798354 -0.0155819774574932 0.0588992998640351
OM3601-RN-5676-Gordon-MEGA-Plate-01-H03_OM3601 -0.138790396506471 0.133852527878687 -0.0960227077981586 0.118401254774439
OM3603-RN-5676-Gordon-MEGA-Plate-01-A03_OM3603 -0.229442350867467 0.0549670593319333 -0.178512998959922 -0.0935639356424856
OM3604-RN-5676-Gordon-MEGA-Plate-05-G09_OM3604 -0.060523312280522 -0.220832770889055 -0.335087799188046 -0.196827957850257
OM3605-RN-5676-Gordon-MEGA-Plate-05-B10_OM3605 -0.0679403986301222 0.285310669970115 0.0549578633664441 0.259532086984625
OM3606-RN-5676-Gordon-MEGA-Plate-04-D01_OM3606 -0.208776515514276 -0.232283985598748 -0.335262088209892 -0.0966001315009117
OM3608-RN-5676-Gordon-MEGA-Plate-15-E09_OM3608 0.186388798849082 0.339844799829843 0.179040309720483 0.339595784209969
OM3609-RN-5676-Gordon-MEGA-Plate-05-F09_OM3609 -0.220568936087855 -0.243062161669281 -0.223179782711312 -0.207599524169081
OM3615-RN-5676-Gordon-MEGA-Plate-15-A01_OM3615 -0.135805720455945 -0.155314024944976 -0.234344736534209 -0.0970539334649418
OM3618-RN-5676-Gordon-MEGA-Plate-15-F08_OM3618 -0.293413282083538 -0.305056125976457 -0.309626590339592 -0.24898551851641
OM3623-RN-5676-Gordon-MEGA-Plate-15-H07_OM3623 -0.32752182862837 0.0659603557643374 0.0306378259771865 -0.00741604693981235
OM3626-RN-5676-Gordon-MEGA-Plate-08-C09_OM3626 -0.279363830659051 -0.45680896300963 -0.482878883808734 -0.457929165384957
OM3638-RN-5676-Gordon-MEGA-Plate-17-F07_OM3638 -0.12589887531199 -0.000447121429816275 -0.340156309692587 -0.0468845760149853
OM3639-RN-5676-Gordon-MEGA-Plate-07-C04_OM3639 -0.446708641780505 -0.783723687275763 -0.410919949977033 -0.421830409228569
OM3640-RN-5676-Gordon-MEGA-Plate-18-A12_OM3640 -0.326041106814569 -0.345936778453927 -0.223898186710074 -0.184149075707266
OM3641-RN-5676-Gordon-MEGA-Plate-17-G09_OM3641 -0.273872501623461 -0.0100850127997249 -0.0668378095126542 -0.0650552428733741
OM3644-RN-5676-Gordon-MEGA-Plate-17-B04_OM3644 -0.0671005302605453 -0.620257672374288 -0.294785550597948 -0.344725410001472
OM3645-RN-5676-Gordon-MEGA-Plate-06-G10_OM3645 -0.261454678368804 -0.0584243666947093 -0.286316633136979 -0.183710265442044
OM3646-RN-5676-Gordon-MEGA-Plate-06-E01_OM3646 -0.285628682913307 0.118174049554441 -0.100221328821374 0.00336361146942267
OM3651-RN-5676-Gordon-MEGA-Plate-09-C08_OM3651 -0.333591331377458 -0.358276632836337 -0.349050011904938 -0.107704783169792
OM3667-RN-5676-Gordon-MEGA-Plate-09-C06_OM3667 -0.313369618241857 -0.289061979585198 -0.344323432957546 -0.179042699171312
OM3669-RN-5676-Gordon-MEGA-Plate-14-F02_OM3669 -0.0541262903671064 -0.375077138609956 -0.229648991186928 -0.257316842313978
OM3672-RN-5676-Gordon-MEGA-Plate-02-B03_OM3672 -0.116911132089839 0.103090682136293 -0.0183476797300332 0.0619068279565231
OM3684-RN-5676-Gordon-MEGA-Plate-19-B10_OM3684 -0.0867948853915774 -0.232841458566561 -0.289122190024417 -0.243541736393078
OM3685-RN-5676-Gordon-MEGA-Plate-03-E12_OM3685 0.107866563854927 0.312208885866344 0.1059942302813 0.112069864117062
OM3687-RN-5676-Gordon-MEGA-Plate-14-E02_OM3687 -0.198360951628839 -0.257790564956007 -0.30359390905705 -0.208366089768331
OM3690-RN-5676-Gordon-MEGA-Plate-18-C11_OM3690 -0.283495094728194 -0.121777249979144 -0.266179486980464 -0.125640006907067
OM3691-RN-5676-Gordon-MEGA-Plate-15-D03_OM3691 0.0300942309314866 -0.131673935056724 -0.266770959776555 -0.163230384850345
OM3700-RN-5676-Gordon-MEGA-Plate-20-A08_OM3700 0.0983849924807028 0.183002996199604 0.0100227343937662 0.089339000887706
OM3703-RN-5676-Gordon-MEGA-Plate-17-D03_OM3703 -0.140954172109077 -0.108462513610338 -0.176922573087551 -0.110828664154242
OM3708-RN-5676-Gordon-MEGA-Plate-08-D09_OM3708 -0.472164230076015 -0.494857207731733 -0.450734414281553 -0.309154136541904
OM3709-RN-5676-Gordon-MEGA-Plate-06-G07_OM3709 -0.281861041089362 -0.458860465295235 -0.305230130413009 -0.18596743804402
OM3712-RN-5676-Gordon-MEGA-Plate-17-A03_OM3712 -0.0243522615096498 0.122726148175914 -0.0851686469485316 0.131688994119224
OM3715-RN-5676-Gordon-MEGA-Plate-14-A11_OM3715 0.108942315503585 0.0675970118953202 0.105690714878962 0.145099818008531
OM3727-RN-5676-Gordon-MEGA-Plate-15-H08_OM3727 -0.0938702695934558 0.17534424119524 -0.0334397986295529 0.151651462918778
OM3730-RN-5676-Gordon-MEGA-Plate-10-A08_OM3730 0.0771876732465672 0.263205933237882 0.0479689528206301 0.150414498936847
OM3733-RN-5676-Gordon-MEGA-Plate-10-B09_OM3733 -0.206645143761399 0.0442585333828432 0.0427859644681127 0.0662129930600595
OM3737-RN-5676-Gordon-MEGA-Plate-14-C04_OM3737 -0.0543376279765447 -0.634201006605148 -0.530229382479998 -0.405197066015698
OM3749-RN-5676-Gordon-MEGA-Plate-11-E12_OM3749 -0.298742927346274 -0.0781110322790873 -0.152315350391648 -0.0216376526157643
OM3750-RN-5676-Gordon-MEGA-Plate-10-G03_OM3750 -0.293952784104913 -0.203236429129297 -0.293123686343702 -0.142487471193297
OM3751-RN-5676-Gordon-MEGA-Plate-14-B01_OM3751 -0.228054265934975 -0.388190858135774 -0.279757840631282 -0.200589519769217
OM3759-RN-5676-Gordon-MEGA-Plate-02-F10_OM3759 -0.188978573167409 -0.151099320403957 -0.204305462809798 -0.0386867673792992
OM3762-RN-5676-Gordon-MEGA-Plate-09-A10_OM3762 -0.209153977888141 -0.253811582955638 -0.249449279203516 -0.163065496513407
OM3764-RN-5676-Gordon-MEGA-Plate-03-D12_OM3764 -0.0326582822303559 0.150507885183583 0.0372548463355834 0.243978761404237
OM3765-RN-5676-Gordon-MEGA-Plate-03-H08_OM3765 -0.279362951847904 0.144541559469325 -0.0632486155149422 0.12888723894088
OM3770-RN-5676-Gordon-MEGA-Plate-09-B07_OM3770 0.127069140290236 0.21372749891016 0.145514069204181 0.297598303937339
OM3772-RN-5676-Gordon-MEGA-Plate-11-G02_OM3772 -0.042903328852811 -0.160897489432257 -0.291971566768797 -0.108411067898768
OM3775-RN-5676-Gordon-MEGA-Plate-09-H01_OM3775 -0.435776091295141 -0.149169012403217 -0.333137420608957 -0.200198641976589
OM3776-RN-5676-Gordon-MEGA-Plate-16-A11_OM3776 -0.0619351319822715 -0.310546537724033 -0.363841404264463 -0.178722012668817
OM3780-RN-5676-Gordon-MEGA-Plate-03-C09_OM3780 -0.154291031623957 -0.386113098810926 -0.213960994532668 -0.0736571113155171
OM3786-RN-5676-Gordon-MEGA-Plate-03-F10_OM3786 -0.00466156086590016 -0.450313280363851 -0.297109558896477 -0.178752822543713
OM3787-RN-5676-Gordon-MEGA-Plate-15-A04_OM3787 -0.0738467383048144 -0.233501129237494 -0.323573844207937 -0.198080374838817
OM3791-RN-5676-Gordon-MEGA-Plate-02-G10_OM3791 -0.167308561318918 0.320683954442922 0.0921377666124874 0.194911500321243
OM3792-RN-5676-Gordon-MEGA-Plate-16-C09_OM3792 -0.224715779435723 -0.418784231671243 -0.278082081346725 -0.288534549069161
OM3793-RN-5676-Gordon-MEGA-Plate-10-G06_OM3793 0.218183598087843 0.334085185205378 -0.056261937171098 0.186155723320946
OM3795-RN-5676-Gordon-MEGA-Plate-10-A04_OM3795 -0.395637594182077 -0.475010998543 -0.444523037873368 -0.317149328055893
OM3803-RN-5676-Gordon-MEGA-Plate-01-H08_OM3803 -0.215855910404896 -0.595103175479311 -0.517572454409284 -0.46461739415623
OM3816-RN-5676-Gordon-MEGA-Plate-15-A07_OM3816 -0.187497376050905 -0.323020984425128 -0.229579619878859 -0.19450333996893
OM3817-RN-5676-Gordon-MEGA-Plate-06-H05_OM3817 -0.283767608195299 -0.45597447975934 -0.175609662424322 -0.224701238293857
OM3821-RN-5676-Gordon-MEGA-Plate-18-A02_OM3821 -0.108595762550033 0.152422124993405 -0.0302011717935159 0.150195788994964
OM3825-RN-5676-Gordon-MEGA-Plate-11-F05_OM3825 -0.30420206745628 -0.121859935783854 -0.138051203285909 -0.0356125987430605
OM3831-RN-5676-Gordon-MEGA-Plate-21-G01_OM3831 -0.117202094476817 0.103447973833256 -0.0364363424902725 0.167085258738255
OM3833-RN-5676-Gordon-MEGA-Plate-10-A07_OM3833 -0.0968672724964682 0.109095147849539 -0.103669346524592 0.0426269980930326
OM3842-RN-5676-Gordon-MEGA-Plate-19-C11_OM3842 -0.357070122908815 -0.472209229074505 -0.462920470883164 -0.350128087542787
OM3843-RN-5676-Gordon-MEGA-Plate-18-F11_OM3843 -0.376326175987031 -0.3037038432981 -0.365433757237202 -0.208803975139338
OM3850-RN-5676-Gordon-MEGA-Plate-15-H03_OM3850 -0.234846779731817 -0.627871824162639 -0.522961106331666 -0.396549185133847
OM3853-RN-5676-Gordon-MEGA-Plate-06-C05_OM3853 -0.0941265733206009 0.108402804345657 0.0260428666462398 0.238591474291725
OM3854-RN-5676-Gordon-MEGA-Plate-07-E04_OM3854 -0.299841230021097 0.0149981829673627 -0.0817504570339127 -0.0181577294279077
OM3858-RN-5676-Gordon-MEGA-Plate-17-F11_OM3858 -0.0166323805794987 -0.278796462321307 -0.226152084646898 -0.199606174167597
OM3859-RN-5676-Gordon-MEGA-Plate-18-A09_OM3859 -0.219552580523037 -0.480738263470227 -0.330879449742488 -0.3069592390783
OM3861-RN-5676-Gordon-MEGA-Plate-11-C04_OM3861 0.0146073761203033 0.249709295734063 -0.0232951553093465 0.057458059747504
OM3864-RN-5676-Gordon-MEGA-Plate-03-D08_OM3864 -0.0729174906249297 -0.35618988819014 -0.21337263450024 -0.196221405745147
OM3867-RN-5676-Gordon-MEGA-Plate-01-H10_OM3867 -0.24194058628681 0.0597974084668269 -0.0393294742529318 0.203283080278123
OM3873-RN-5676-Gordon-MEGA-Plate-17-C01_OM3873 0.14694535856375 0.264277388669565 0.114545438094291 0.225954925708732
OM3875-RN-5676-Gordon-MEGA-Plate-11-D07_OM3875 0.0975083445337142 -0.096488075128083 -0.169580235574818 -0.102812058178284
OM3877-RN-5676-Gordon-MEGA-Plate-03-G12_OM3877 -0.681506888062128 -1.03986584007772 -0.863166259380653 -0.713173797838758
OM3878-Redo-RN-5676-Gordon-MEGA-Plate-21-C05_OM3878 -0.0418979620941924 -0.623510532249844 -0.545036004423196 -0.455588586372947
OM3880-RN-5676-Gordon-MEGA-Plate-19-H02_OM3880 -0.289774459652546 -0.0935557221178422 -0.176904515245252 -0.0559036688267587
OM3881-RN-5676-Gordon-MEGA-Plate-15-G04_OM3881 -0.410143931176271 -0.477400125275685 -0.310157604425221 -0.286362864006758
OM3890-RN-5676-Gordon-MEGA-Plate-19-B08_OM3890 0.0166016392052652 0.172406723136261 0.0660292826158571 0.167685661049144
OM3891-RN-5676-Gordon-MEGA-Plate-17-F05_OM3891 -0.0791351730307151 0.261468651640988 -0.0410514121175652 0.0942899257614636
OM3892-RN-5676-Gordon-MEGA-Plate-19-F06_OM3892 0.071239179947224 -0.626123597860005 -0.2923207605202 -0.195557002597134
OM3893-RN-5676-Gordon-MEGA-Plate-18-D07_OM3893 -0.199189840609232 0.0680780610542798 -0.0866435924272697 0.0403299519745446
OM3894-RN-5676-Gordon-MEGA-Plate-19-F09_OM3894 -0.316241038558739 -0.521149856284566 -0.268043604434464 -0.303276568666856
OM3895-RN-5676-Gordon-MEGA-Plate-16-F12_OM3895 0.28918491339434 0.201799785970219 0.227737118244688 0.178291518535714
OM3896-RN-5676-Gordon-MEGA-Plate-06-D05_OM3896 -0.15029741502994 0.18266940373398 0.0680760752443646 0.118437576897848
OM3899-RN-5676-Gordon-MEGA-Plate-10-A09_OM3899 -0.281283139470831 -0.280465852139197 -0.308556845783782 -0.324073784047308
OM3904-RN-5676-Gordon-MEGA-Plate-14-E01_OM3904 -0.353079144264575 -0.568271535926443 -0.469329147902226 -0.371675774229736
OM3907-RN-5676-Gordon-MEGA-Plate-10-D12_OM3907 -0.334884071379479 0.106818981985608 0.137790289978043 0.105629679438186
OM3909-RN-5676-Gordon-MEGA-Plate-15-F01_OM3909 0.143942720528983 0.277911539691946 0.145861683996135 0.303910803244816
OM3910-RN-5676-Gordon-MEGA-Plate-15-B08_OM3910 -0.106143982885205 0.156195272876845 -0.0773257654355376 0.00445814168898315
OM3913-RN-5676-Gordon-MEGA-Plate-19-F02_OM3913 -0.194364503006308 -0.345516139537244 -0.29254815059676 -0.205074781772014
OM3917-Redo-RN-5676-Gordon-MEGA-Plate-21-C06_OM3917 -0.391754434970034 -0.401572790678867 -0.399130743794676 -0.349339708991489
OM3919-RN-5676-Gordon-MEGA-Plate-11-F02_OM3919 -0.145637242409296 -0.255551386736165 -0.278873992825821 -0.181957627368734
OM3922-RN-5676-Gordon-MEGA-Plate-15-G06_OM3922 0.085690220226781 0.292459728369601 -0.00190848116226782 0.181140916626097
OM3925-RN-5676-Gordon-MEGA-Plate-12-H07_OM3925 -0.0797000180256935 0.236687310158994 -0.031802761513445 0.267714729385381
OM3926-RN-5676-Gordon-MEGA-Plate-18-F01_OM3926 -0.0299405701296912 0.0805526344312947 0.0424159141623813 0.111423389146562
OM3931-RN-5676-Gordon-MEGA-Plate-15-B11_OM3931 -0.259840096578472 -0.458962201506729 -0.461598617682931 -0.329891583895511
OM3936-RN-5676-Gordon-MEGA-Plate-17-C10_OM3936 0.056820041289591 0.358378264046976 0.092134300335638 0.234483717980349
OM3938-RN-5676-Gordon-MEGA-Plate-10-B11_OM3938 -0.366384158141646 -0.513756147384695 -0.273366277620143 -0.341737427400354
OM3942-RN-5676-Gordon-MEGA-Plate-18-C10_OM3942 -0.218168875232961 -0.393131680818789 -0.312425684216294 -0.174322560116228
OM3951-RN-5676-Gordon-MEGA-Plate-19-D12_OM3951 0.215470770299743 0.345701273986868 0.242191323123247 0.306074456094921
OM3953-RN-5676-Gordon-MEGA-Plate-06-H08_OM3953 -0.171567599734998 0.145620990857932 -0.0057685898230961 0.0472032910736044
OM3965-RN-5676-Gordon-MEGA-Plate-19-G08_OM3965 -0.105445965892501 -0.0852579624137451 -0.199189524305685 -0.0973091194421548
OM3967-RN-5676-Gordon-MEGA-Plate-10-G09_OM3967 -0.203020032625406 0.0417444898525455 -0.247877922041557 -0.0261660102873365
OM3971-RN-5676-Gordon-MEGA-Plate-19-F12_OM3971 -0.10604372815309 0.15153250821015 0.156451415426923 0.218748885787217
OM3972-RN-5676-Gordon-MEGA-Plate-17-D11_OM3972 -0.300031080054751 -0.43233369281041 -0.454806436668705 -0.309088513072097
OM3973-RN-5676-Gordon-MEGA-Plate-16-A08_OM3973 0.172804165674164 0.0470967370407946 0.14327328993832 0.105829173296921
OM3975-RN-5676-Gordon-MEGA-Plate-15-G07_OM3975 -0.0894588271564817 -0.233193399103991 -0.0908103873045727 -0.17019833282826
OM3978-RN-5676-Gordon-MEGA-Plate-10-F02_OM3978 0.0135993453560492 -0.0587454408322702 -0.223796121856838 -0.0880753979142767
OM3980-RN-5676-Gordon-MEGA-Plate-05-B03_OM3980 -0.258505794147057 0.0443328829384256 -0.0110605305224625 0.0560072059537885
OM3982-RN-5676-Gordon-MEGA-Plate-15-B10_OM3982 -0.240717135345125 -0.0175183550536231 -0.295759354715971 -0.0940362293640879
OM3983-RN-5676-Gordon-MEGA-Plate-19-E04_OM3983 -0.350957864180566 -0.463434459430627 -0.427549511082184 -0.314860722302985
OM3986-RN-5676-Gordon-MEGA-Plate-11-G01_OM3986 -0.0825342366027864 -0.289570119633813 -0.208510111223593 -0.0847514385717678
OM3999-RN-5676-Gordon-MEGA-Plate-03-F01_OM3999 -0.213799264519588 -0.780102433121892 -0.612834154481785 -0.450746387611995
OM4000-RN-5676-Gordon-MEGA-Plate-11-C11_OM4000 -0.169030293460685 -0.00253639468796363 -0.113679041470122 -0.0463251663980577
OM4003-RN-5676-Gordon-MEGA-Plate-01-C08_OM4003 0.140211615493915 0.389883066994696 0.0610647522533431 0.218719537012049
OM4004-RN-5676-Gordon-MEGA-Plate-09-C04_OM4004 -0.249942840448594 -0.0849620711606957 -0.0572853846093056 -0.106427488861131
OM4008-RN-5676-Gordon-MEGA-Plate-01-C11_OM4008 -0.0990711588490373 -0.271878356629344 -0.125654245481072 -0.0761245682270296
OM4010-RN-5676-Gordon-MEGA-Plate-01-C10_OM4010 -0.11202161758147 -0.167026333769082 -0.113533609180924 0.010804083834327
OM4013-RN-5676-Gordon-MEGA-Plate-15-G10_OM4013 -0.145713529993362 -0.234674854989993 -0.173830738551374 -0.138049171161576
OM4015-RN-5676-Gordon-MEGA-Plate-01-B11_OM4015 -0.0594269073497294 0.191916570101179 0.0311026913731671 0.10242984001613
OM4016-RN-5676-Gordon-MEGA-Plate-01-B10_OM4016 -0.245773368724363 -0.826768448822002 -0.487406892472615 -0.476086972417706
OM4018-RN-5676-Gordon-MEGA-Plate-07-C12_OM4018 -0.266303947651948 -0.334337068264688 -0.396214440342535 -0.261247258403272
OM4019-RN-5676-Gordon-MEGA-Plate-11-E11_OM4019 0.206800841463597 -0.139726108494552 0.0267387918624101 -0.00588469756606914
OM4023-RN-5676-Gordon-MEGA-Plate-02-C12_OM4023 -0.0524573551496931 -0.193718385166669 -0.276131018128175 -0.150436820680497
OM4024-RN-5676-Gordon-MEGA-Plate-10-D01_OM4024 0.0919845976989826 0.0983719456952355 0.0660593495704546 0.144365884010697
OM4030-RN-5676-Gordon-MEGA-Plate-03-F02_OM4030 0.0420405988761434 0.239134243384077 -0.0388491889708604 0.103065564430453
OM4031-RN-5676-Gordon-MEGA-Plate-16-A03_OM4031 0.0909024472296236 0.260004414151769 0.011190977698561 0.177650298960491
OM4032-RN-5676-Gordon-MEGA-Plate-18-B07_OM4032 -0.14855948174061 -0.207597403013289 -0.404017232673585 -0.319157179289898
